FECHA_CORTE;UUID;ESCUELA;MODALIDAD;ANNIO_POSTULACION;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;UBIGEO_ORIGEN;DEPARTAMENTO_ORIGEN;PROVINCIA_ORIGEN;DISTRITO_ORIGEN;UBIGEO_IE;DEPARTAMENTO_IE;PROVINCIA_IE;DISTRITO_IE;EDAD;SEXO;PAGO;IDIOMA;LEE;ESCRIBE;HABLA;TIENE_DISCAPACIDAD;TIPO_COMUNIDAD;COMUNIDAD
20230626;4fafc7bbbda56fc0f7d3a39427363769d7bad593b97da82fc3990f8c35c8a1ea;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;26;MASCULINO;200;;;;;;;
20230626;b995478e7cde45fe6686288b087cb079394a77f838db6c475696fa75ed58dbd1;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;30;FEMENINO;200;;;;;;;
20230626;04ea06159e27fb0eacd095f2522d6e2e853e9361d5ed7c128d29ddc362cb2153;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;17;FEMENINO;200;;;;;;;
20230626;4640da13be6737fe837bd7006022e86b0e36745e6556cfe175da1a9115926482;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80910;CUSCO;LA CONVENCIÓN;PICHARI;80910;CUSCO;LA CONVENCIÓN;PICHARI;80910;CUSCO;LA CONVENCIÓN;PICHARI;22;MASCULINO;200;;;;;;;
20230626;c352a2fe52478e7958d3cd478f24061b82fa2c8c5f4592bc9c374ea964ae90ea;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;17;MASCULINO;200;;;;;;;
20230626;d1fffadb84aaf068407191525838d88fb3712b4851b3f0b5aa6f8e4edbc68728;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;20;MASCULINO;200;;;;;;;
20230626;f1a4f3ac1f89158f63217bff6f6d725aded84208b8c46a8675f0131dee1e11d9;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;39;FEMENINO;200;;;;;;;
20230626;970b69b27248d6ca21224589286d975bc55a6ce8b9a6df0e730d380f7b055492;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;21;FEMENINO;200;;;;;;;
20230626;a3381192cd2f405e72e9a520fb8a5099ec56672fcdc04f509cb4b8df364e8ac8;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;150112;LIMA;LIMA ;INDEPENDENCIA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;17;FEMENINO;200;;;;;;;
20230626;e8db7a63024fe7e621556162ba7ed3ce0c07f6709547d808e9948206f52f7495;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80910;CUSCO;LA CONVENCIÓN;PICHARI;17;MASCULINO;200;;;;;;;
20230626;324bfa13873dc5e1179031a55628f53ceabf4ae0519ead0d96ce56c4a5735b72;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;18;FEMENINO;200;;;;;;;
20230626;a7eff72ac3123c6a9dd1eca1f6b2560069321a91ba7a3f76dedc7fe59d9a7209;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80904;CUSCO;LA CONVENCIÓN;MARANURA;80904;CUSCO;LA CONVENCIÓN;MARANURA;80904;CUSCO;LA CONVENCIÓN;MARANURA;18;MASCULINO;200;;;;;;;
20230626;39eb98e6a69c14499205e8ba951daa476bee4d948126c67a6c05bdcdd04ca2d1;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80101;CUSCO;CUSCO;CUSCO;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80105;CUSCO;CUSCO;SAN SEBASTIAN;17;FEMENINO;200;;;;;;;
20230626;5e3ef953420757f97d6311b288fc22917d9ca085ea1c9b2fa5a8a43d8a512064;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;22;FEMENINO;200;;;;;;;
20230626;218bd4d1e05dedad36a06e35824951edd3de7f4c65327debd44fca49cc3779ab;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;17;MASCULINO;200;;;;;;;
20230626;2cfd8a4a32e13b3fe8ae9817d20713d95562b570001138c82f7985d40d4cb665;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;17;FEMENINO;200;;;;;;;
20230626;bc116dd413dcecc937d93238cbb12452a28f395248daf3ccaed5999c6b72b7f1;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;FEMENINO;200;;;;;;;
20230626;0e51df170a1b7a39bc1e72c8128abdf584880d265d4cbd14eff1edf5f7db1814;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;81105;CUSCO;PAUCARTAMBO;HUANCARANI;81105;CUSCO;PAUCARTAMBO;HUANCARANI;81105;CUSCO;PAUCARTAMBO;HUANCARANI;25;MASCULINO;200;;;;;;;
20230626;c7c298c18b867583fea3119e321b1fbf8040f4083384cb6d6ac3d5d509b37c07;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;50503;AYACUCHO;LA MAR;AYNA;50401;AYACUCHO;HUANTA;HUANTA;50401;AYACUCHO;HUANTA;HUANTA;18;MASCULINO;200;;;;;;;
20230626;b2af2b7509df43878f0f178da59d6d3d9ccacb603cb1a3e7a20c87ce0f18db54;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;22;FEMENINO;200;;;;;;;
20230626;3b6b5b33fe0271b0efdac2762eecdeae5e4a7c5386abab73344447f4fcb4f190;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;;;;;;;
20230626;8e88b7243ea5be5553c8080300352359a6f903acaed31f6ec477ec7c47ba1552;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;50101;AYACUCHO;HUAMANGA;AYACUCHO;50101;AYACUCHO;HUAMANGA;AYACUCHO;50101;AYACUCHO;HUAMANGA;AYACUCHO;17;MASCULINO;200;;;;;;;
20230626;55aeab45f1928387badc182aec1debbcbf1d91279300a9e4521239f6116c0dcb;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80108;CUSCO;CUSCO;WANCHAQ;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80101;CUSCO;CUSCO;CUSCO;30;FEMENINO;200;;;;;;;
20230626;9c9949a971914eaf37044fb47740c50d3910ac0a2dcdf6f576594b47b975a9e2;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;16;MASCULINO;200;;;;;;;
20230626;294583d5e49ca04874ed4a57034cd6e738b511a5bb5b78afd672d403f4974b54;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;;;;;;;
20230626;5ba9b0c1113ac0161f6bf108b50fb46fdfd1fd2d4a16798f07679d3b2e318f4f;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;17;MASCULINO;200;;;;;;;
20230626;cbfe0fb7c2b9424cc6747a04d06670a76c60a49b5773c5f0c3c048321c1bb5f9;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80902;CUSCO;LA CONVENCIÓN;ECHARATE;21;MASCULINO;200;;;;;;;
20230626;7ad5753c0f15ca0c8f9565f41aeeae67bec6aa93857091cd01fb36e0263dbf1c;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;24;MASCULINO;200;;;;;;;
20230626;d933bfff20af2e84ef4db0b742db49e363cf8af09cd8b61d1e18650d27017071;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;MASCULINO;200;;;;;;;
20230626;8de3fdbf7f31db5eeed265d8096b41e3456f452493d46916c2e89cb77ae0c1a0;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;FEMENINO;200;;;;;;;
20230626;ca3c1c3907c5bdf3e0361051164a46705045cd507d7fe88dfb9e4dffd7da3343;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80301;CUSCO;ANTA;ANTA;80301;CUSCO;ANTA;ANTA;18;FEMENINO;200;;;;;;;
20230626;9e2c15829a87b47b0df700de788da880f7e56a51379353b85772a69ec0a8aff5;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;18;FEMENINO;200;;;;;;;
20230626;5bb460c8f2fe098f6f345f6cf307d342d01dbb80aa8100098ace64b5877135d0;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;34;MASCULINO;200;;;;;;;
20230626;7ab77f9c6b907328510a6acb4e47f0f39f99221971934cdfabbf2d8c17b1fd02;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;17;FEMENINO;200;;;;;;;
20230626;f98cf1c42c37000d79858dcb0eadbdcd451c220cbad4cc6896d279d8a6c3561d;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;17;MASCULINO;200;;;;;;;
20230626;b51d4150356f661fbd07d96940819c0cffacd9cc46dcdc54b96a7dbdd30cce86;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;200;;;;;;;
20230626;26e3a649c09792d439d740786a6f0436733e036b64d0e3f2b7a370851476a618;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80106;CUSCO;CUSCO;SANTIAGO;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;80903;CUSCO;LA CONVENCIÓN;HUAYOPATA;17;MASCULINO;200;;;;;;;
20230626;6bac96189abd40efa69c9ffd0ed9bfb4196f73e5c6b5e28ee4041772256a2131;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;19;MASCULINO;200;;;;;;;
20230626;ac004d965c94692d2fe022e8d968fdc27de8e3a146bb2cdf1199199b1330fc88;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;23;MASCULINO;200;;;;;;;
20230626;9687f52793e90cb1db88c4e27de14eac67500e443e4692870895e2458ff3f44a;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80105;CUSCO;CUSCO;SAN SEBASTIAN;80105;CUSCO;CUSCO;SAN SEBASTIAN;80101;CUSCO;CUSCO;CUSCO;25;MASCULINO;200;;;;;;;
20230626;69e4503e3ef52d805c944f8286b34570b163498d5c1742e2ccc75b2b9aba2e41;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80101;CUSCO;CUSCO;CUSCO;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;18;MASCULINO;200;;;;;;;
20230626;221e33b1d5aeaafcfa4445e3d7df50873aed88998874d9e89680edf10f566554;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80401;CUSCO;CALCA;CALCA;80401;CUSCO;CALCA;CALCA;80902;CUSCO;LA CONVENCIÓN;ECHARATE;19;MASCULINO;200;;;;;;;
20230626;2c897a0adc64603191b190809a280c274234079ff5890d80a88aecf5546488d4;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80108;CUSCO;CUSCO;WANCHAQ;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80101;CUSCO;CUSCO;CUSCO;35;MASCULINO;200;;;;;;;
20230626;557f1d9800b5213df83e206186421f8ee82e4258de4229120dd316e1c67a1ad2;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;17;MASCULINO;200;;;;;;;
20230626;6193bc0a5e81f57dfa15918898b183fe2a4a4cadf7e43b9eedb4aa719f66217c;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;50407;AYACUCHO;HUANTA;SIVIA;50407;AYACUCHO;HUANTA;SIVIA;50407;AYACUCHO;HUANTA;SIVIA;22;MASCULINO;200;;;;;;;
20230626;517b096aa2c5813bc0c9c55ed85308cb5a3574f758dac342689a072bde9078dc;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80902;CUSCO;LA CONVENCIÓN;ECHARATE;22;MASCULINO;200;;;;;;;
20230626;79e3200433b63c2acbf911099d5e2576faa304d45250828837b13ca8aaaa46ae;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80601;CUSCO;CANCHIS;SICUANI;80904;CUSCO;LA CONVENCIÓN;MARANURA;80904;CUSCO;LA CONVENCIÓN;MARANURA;25;FEMENINO;200;;;;;;;
20230626;edd8b2533955ea42c9e602ce5b17fbf6bdab38a10d4a52d735a565d2f6fb36c6;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;19;MASCULINO;200;;;;;;;
20230626;0e39530b236000f236ab20d51204fa3b12b1ee803cdf482a4d03e4b18e65a135;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;18;MASCULINO;200;;;;;;;
20230626;2ec086efc2c61eb6fa48d8f17d8932c935e28ac462b8520ab7d94d34dd5ecc3d;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;17;MASCULINO;200;;;;;;;
20230626;2fe1c519839ac633cd530f288842d288e07ea5e0a0923391da1cd190e6d32920;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80401;CUSCO;CALCA;CALCA;80401;CUSCO;CALCA;CALCA;80401;CUSCO;CALCA;CALCA;19;MASCULINO;200;;;;;;;
20230626;055d1686dbee53c60261ae18f8cf962160a1addb0e2a5db03aece39c1e202c9a;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;26;MASCULINO;200;;;;;;;
20230626;b2c2f2e760b15f1699d87d61c889a3f4882b0cdfac55a59327a9770bcce91f59;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;;;;;;;
20230626;5e5ce4adfac580543837e8edb0bd780bf3a65ba9d8883fa06b8302bf47e14f35;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;22;MASCULINO;200;;;;;;;
20230626;6f1433ec20142058e98ccad58ee725c492c13e0c972453fe350a390963d8eece;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;200;;;;;;;
20230626;0fc2647e6ae65861bc4ceff1964e81cc93b7529d692bdbd8d137cc5c6a4b15d7;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;FEMENINO;200;;;;;;;
20230626;e3a86de9fe5eb2666d2475b35a3bec2e0c54c734e8cd33835d472cfaf359ec63;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;18;MASCULINO;200;;;;;;;
20230626;4342c975d3a8a1ea9969758b6a3f67b11e8a852324ef80cf63f30a6bfa2c2241;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;FEMENINO;200;;;;;;;
20230626;13f531c9501aa49e9b599f6694a9ca43f4363c23a44e9fecf717460791e90685;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80909;CUSCO;LA CONVENCIÓN;VILCABAMBA;18;FEMENINO;200;;;;;;;
20230626;dcba82846728bb9ab26c8bedf1126f1513323348cdd0b3148d0871029137c4c7;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;27;MASCULINO;200;;;;;;;
20230626;dadf4045778a649aae5b1c506eddd309286c14daf3e57bbcf86c721934af377c;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80601;CUSCO;CANCHIS;SICUANI;80602;CUSCO;CANCHIS;CHECACUPE;80603;CUSCO;CANCHIS;COMBAPATA;20;FEMENINO;200;;;;;;;
20230626;7f37b6b33a2f54ec023d3dc078c64f02e93575ecc19d159699a54f7ae33cf110;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;18;MASCULINO;200;;;;;;;
20230626;ccb8045f78240101beab8440c461439bc73e579e7fe4c26fad7d4cc3bde1839b;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80902;CUSCO;LA CONVENCIÓN;ECHARATE;18;MASCULINO;200;;;;;;;
20230626;5f5e6b7adca23af9a596ca8609b8ce2270efece301b81eb9e9809483597d0643;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;20;MASCULINO;200;;;;;;;
20230626;b3622f50ed2bee96a5af88d117d2d543d80d7f1cfc39e289e2d2239a2d28b035;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;80914;CUSCO;LA CONVENCIÓN;MEGANTONI;20;MASCULINO;200;;;;;;;
20230626;da27afe9e927d975bf7e85b7f95148548b0fa1c8fba168b709a06d4a4762d0dd;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;17;FEMENINO;200;;;;;;;
20230626;d99d538d356babc8ea96ea0b10e476f849e875ca5a749ed8df2c0faa37ffc1de;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80203;CUSCO;ACOMAYO;ACOS;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80408;CUSCO;CALCA;YANATILE;29;MASCULINO;200;;;;;;;
20230626;d604fec01c75e61c9af3c29186297112898acff536d7471d3bc58503d0efdbfb;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;40104;AREQUIPA;AREQUIPA;CERRO COLORADO;21;MASCULINO;200;;;;;;;
20230626;cad35a7ed7c89e2254a1d0b809f12a4696217d9e6d45562132b61948761c5dc5;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80401;CUSCO;CALCA;CALCA;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;80906;CUSCO;LA CONVENCIÓN;QUELLOUNO;17;MASCULINO;200;;;;;;;
20230626;71c18cce2a41f08f7f0f6bf5b2126625fe8b9692dd2dd2fbd4b7a1a6671d2df9;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;24;FEMENINO;200;;;;;;;
20230626;c0518023cf65befed4116637e7c41c8f1b655f7afe91b97dbb99933bbb765e6f;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80902;CUSCO;LA CONVENCIÓN;ECHARATE;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;21;FEMENINO;200;;;;;;;
20230626;0145079b51484c93cb8e351239270b846504fc64c601f6933d624d2e9a03e7a1;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;17;FEMENINO;200;;;;;;;
20230626;9c903ced23fdfb8175e473f61c534857900a2d18712ae30e73d4bf164114a980;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;80907;CUSCO;LA CONVENCIÓN;KIMBIRI;18;FEMENINO;200;;;;;;;
20230626;ff4d1478cc9ceae0f1e91b34c54bde1a18b1b8773a158ab5af1113efb28447d9;INGENIERÍA AGRONÓMICA TROPICAL;ORDINARIO;2019;150143;LIMA;LIMA ;VILLA MARIA DEL TRIUNFO;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;80901;CUSCO;LA CONVENCIÓN;SANTA ANA;17;MASCULINO;200;;;;;;;
